Doc_ID	Cite_ID	Type	Contents	Label	Paper_ID	URL	Coords
doc0012	cite0436	Raw_Reference	"Bruijn, et al. (eds.), Dutch Asiatic Shipping I, 162. Koninkx, 'Ziekten op Zee', 41."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"353,72.25,580.14,169.96,8.53;353,72.25,590.14,105.88,8.39"
doc0022	cite0547	Raw_Reference	"Berry, Chris. 1999. ""Representing Chinese Women: Researching Women in the Chinese Cinema."" In Finnane and McLaren 1999, 198-211."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"131,53.98,532.14,305.69,8.84;131,65.98,543.64,246.16,8.84"
doc0049	cite0563	Raw_Reference	"Adams, R McC. (1981) HUlrr14nd of Cities. University of Chicago Press: Chicago."		85f4821233b2ab923d57b7a02d67725e940f58db	http://dro.dur.ac.uk/5787/1/5787.pdf	"22,304.29,251.82,263.67,9.72;22,314.76,263.82,110.20,9.72"
doc0026	cite0212	Raw_Reference	"The other records could not be matched for one of several reasons. For fifty-eight of the loans, the mortgage instrument recorded the address as the distance from the closest intersection rather than with a house number (which is the basis for census records). For another fifty-five records that did include house numbers, that address could not be found in the census records. Finally, for the remaining twenty-five records, the name of the owner differed between the mortgage and census records. The property probably changed ownership for most of these addresses between the time the census data were collected in 1930 and HOLC made the loan between 1933 and 1936. 21. Immigrants from all parts of Europe were classified as white by the 1940 U.S. Census. 22 JOURNAL OF PLANNING HISTORY / February 2003"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"22,145.41,606.43,340.52,6.99;22,126.00,616.43,359.96,6.99;22,126.00,626.43,359.99,6.99;22,126.00,636.42,359.99,6.99;22,126.00,646.42,359.99,6.99;22,126.00,656.42,359.99,6.99;22,126.00,666.42,263.35,6.99;22,138.00,676.41,318.42,6.99;22,126.00,81.36,8.90,6.99;22,150.46,81.36,187.87,6.99"
doc0023	cite0444	Raw_Reference	"Strauss, Le o. Natura l Right and History. Chic ago: University of Chic ago Press, 195 3."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"548,47.04,316.99,337.45,12.60;548,56.30,327.23,21.35,12.60"
doc0023	cite0505	Raw_Reference	"Leon, Xa vier. Fichte et son temps. 2 vols. , of which the sec on d has two parts. Pa ris: Colin, 1922-27."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"543,45.68,285.37,338.40,12.60;543,57.60,295.51,90.90,12.77"
doc0103	cite0576	Raw_Reference	"B. Jiang and C. Claramunt, Enviromental and Planning B31, 151 (2004)."		cc317c3aa92fcf75a1e350ed0ffebe42ffb0d17f	http://arxiv.org/pdf/physics/0504163	"4,72.35,582.06,226.68,8.66;4,335.28,393.78,68.68,8.66"
doc0032	cite0137	Raw_Reference	"H. Taine, The Ancient Regime, (New York, 1931)."		07960b0a69e7d22b239cbd1228a8585e3d361236	https://muse.jhu.edu/book/72156/pdf	"212,70.90,453.48,191.46,10.66"
doc0076	cite0483	Raw_Reference	"Vandas, C., 1909. Reliquiae Formanekianae. enum. crit. pi. vas. itin. in Haemmo peninsula et Asia Minor. Dr. Formanek."		044dfb18bfa94bc5643783f6a44c671fe09ac597	https://repository.naturalis.nl/pub/534974/MBMHU1962188001001.pdf	"190,58.00,155.82,318.00,5.71;190,100.00,163.82,149.38,5.71"
doc0005	cite0046	Raw_Reference	"Jonathan 51. Bloom. ""The Revi\al of Earl) I\lam~c Architect~11-e by the U m a ~~a d s of Spain,"" in 7'hu .\Iedim'al .\Ieiirt~rrn~r~nn: Ciosy-Cultuial Corrtnct~, ed."		fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"35,356.45,411.28,215.85,6.75;35,568.31,411.28,19.67,6.75;35,337.67,419.68,42.86,6.75;35,372.47,419.68,137.83,6.75;35,505.20,419.68,83.31,6.75"
doc0012	cite0620	Raw_Reference	"The 1 difference between the two was only apparent if an estate had to be divided without a will and without one parent. Under Aasdom Law 'the nearest blood inherits the goods'. Succession, under Aasdom Law, first moved directly down the family tree, then directly up, only finally moving across to collaterals. So, for example, if a woman died without having any children or any surviving parents, her property would devolve completely to her surviving parent, or, next in line, any surviving grandparent(s); lastly her brothers and sisters would be benefactors. In the case of inter-state succession under the Aasdom Law (absent children and one parent), property followed the lineal kin of the deceased first, then the collateral kin. Schependom Law operated under the maxim that het goed moet gaan van daer het gekomen is, or 'the goods must go from whence they came'. The guiding assumption made by Schependom Law is that upon the death of a parent, half of the family estate would pass to the surviving offspring. Upon the death of the son or daughter of the deceased parent, that son or daughter's estate would go to the other remaining offspring of the deceased parent and not to the surviving parent. Since, in theory, the legacy did not come from the surviving parent, they 'must go from whence they came', first to the children of the deceased, then to deceased's side of the family. It has also been observed of Schependom Law that 'the goods do not like to climb', pointing to the fact that collaterals or brothers and sisters inherited before grandparents. Jones, E., Wives, Whores, and Concubines: Early Modern Dutch Marriage Law and the Transmission of Family Wealth in Asia (Berkeley, 2000). This book is published at: http:// aghistory.ucdavis.edu/Jonespaper.html."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	
doc0013	cite0223	Raw_Reference	"Asner & Co., 13 Bedford Street, Covent Garden ; Messrs. Knean Pavt, Trencu, Tripyer, & Co., 57 Ludgate Hill; and at the Natural History Museum, Cromwell Road, London, S.W. A more detailed list can be obtained on application to the Director of the Museum."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"716,71.14,415.47,246.18,8.97;716,71.57,427.11,247.27,8.41;716,70.99,437.95,228.04,8.83;716,314.06,437.95,4.48,8.83;716,71.42,449.15,246.31,8.69;716,71.71,460.61,56.09,8.55"
doc0012	cite0101	Raw_Reference	"Powell, I.L., 'Early Ship Surgeons', Mariner's Mirror, IX (1923) 3: 11-15."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"331,55.25,582.69,283.23,9.95"
doc0086	cite0469	Raw_Reference	Immunocytochemical Studies of the Retina Ann H. Milam ........................................................................................ 71		2e850cef8f79ac778256e6727bd2a846c54e471d	https://link.springer.com/content/pdf/bfm%3A978-1-59259-085-8%2F1	"7,56.68,309.35,194.94,9.25;7,56.68,322.15,327.10,9.46"
doc0032	cite0063	Raw_Reference	"Livres de raison. See Accounting Loans: to peasants, 51-52 ; legality of, 106-107; among nobles, 117- 118; on entailed property, 123-124; for payments of portions, 123, 136- 140, 144-149; in form of consti tuted rentes, 124-125, 138-140, 147-148; to young noblemen, 161- 165. See also Debts, Rentes Lods et ventes (mutation fee), 35"		07960b0a69e7d22b239cbd1228a8585e3d361236	https://muse.jhu.edu/book/72156/pdf	"217,221.96,189.24,126.70,8.22;217,222.29,198.61,139.31,8.24;217,230.56,207.76,131.15,8.19;217,230.64,216.94,130.32,8.19;217,230.42,226.26,130.81,8.19;217,230.46,235.34,130.46,8.36;217,230.31,244.65,130.33,8.22;217,230.46,253.87,130.73,8.19;217,230.25,263.11,108.58,8.22;217,221.45,272.26,131.02,8.22"
doc0012	cite0504	Raw_Reference	"McFee, W., The Law of the Sea (London, s.a.)"		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"330,60.92,262.90,183.55,9.95"
doc0044	cite0168	FootNote	"James Mill, ""State of the Nation,"" London Review"		9259ae16a9bf002104de5725d1a91044da9ab9ed	https://link.springer.com/content/pdf/bfm:978-3-319-64894-1/1?pdf=chapter%20toc	"330,60.92,262.90,183.55,9.95"
doc0033	cite0072	Raw_Reference	"Pittsburgh Press Co. v. Commission on Human Relations, 413 U.S. 376, 390, 1972"		3732e5ece663c1fb58a16d562d2621cb9200b292	https://halshs.archives-ouvertes.fr/halshs-00176147/file/PMRC_PM_.pdf	"27,64.32,220.41,468.00,9.43;27,78.72,236.49,100.80,9.43"
doc0094	cite0518	Raw_Reference	"Terrenato, op. cit. (n. 25), 56-7. ... e.g. ad on as, easr of Cosa, F. Cambi, 'Appendice. La romanizazzione. Le zone della ricognizione. Zona A. Le Valli del Chiarone e del Tafone (Pescia Romana -Pescia Fiorelllina)', in Paesaggi d'Etrttria, 158-60. 60 Additional surveys for Umhria include G. Becatri, TlIder-Carslllae. Forma ltaliae 4 (1938);"		3331aba3103e19b53e4a83cb8785af84e84122c5	http://dro.dur.ac.uk/3705/1/3705.pdf	"18,247.37,486.09,108.26,6.84;18,59.84,494.97,383.50,6.84;18,56.86,503.95,341.71,7.02;18,59.69,513.07,334.44,7.02"
doc0026	cite0621	Raw_Reference	"Officer Wins Suit to Secure Home, Philadelphia Tribune, 3 July 1943, p. 3."		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	
doc0025	cite0622	Raw_Reference	"Rubin, L. Worlds of Pain: Life.!!!. the Working, Class Family. New York: Basic ,Books, 1976. 遯ｶｽ｢ r "" RUbington, E. and Weinberg. M. Deviance: The lnteractionist perspe'c'ti ve., New York :Mｾ邵ｦmilian, 1981. Sack, W. H. ""Children bf Imprisoned Fathers."" Psychiatry, 40,(~ay 1977): 163-174. , Sack, W. H., Seidler, J. and TPomas, S. ""The Children \ of Imprisoned Parｾ寤ts,: A Psychosocial Exploration."" American Journal of Orthopsychiatrr. ~6 (October 1976): 6.18-628.'"		6f46058df610afebc9976ca7e4a9b9a4fb511fd5	http://escholarship.mcgill.ca/downloads/p2676w34n	
doc0004	cite0185	Raw_Reference	"Fremling, G. M. 1985. Did the United States transmit the Great Depression to the rest of the world? American Economic Review 75, no. 5 (Decem- ber):1181-85."		d322ea40724b23aa12d0dbddabd95ffb4ea3ddd9	http://www.nber.org/chapters/c6734.pdf	"52,61.69,334.39,309.52,8.19;52,70.27,343.84,301.26,8.64;52,70.30,354.29,49.76,8.19"
doc0013	cite0554	Raw_Reference	"Oracanthus milleri, F. M'Coy, Brit. Paleeoz. Foss. p. 634."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"188,73.94,60.96,212.13,8.41"
doc0077	cite0425	Raw_Reference	"Alexander, King of Macedonia, 48, 50, 66, 113"		10f33b3276fb0a17d76ad750042a952f6253814f	https://archive.org/download/democraticideals00mack/democraticideals00mack_bw.pdf	"275,15.65,150.57,119.19,5.59;275,23.26,161.01,37.34,5.18"
doc0084	cite0456	Raw_Reference	"Manuel Castells. 1997. The power of identity. Malden, Mass.: Blackwell."		0ca1f16b7bf5e5f36d9d8c84d5351fc88fd8a14f	https://pure.uva.nl/ws/files/1255957/157686_de_Lange.pdf	"10,79.08,393.12,303.47,10.16"
doc0036	cite0493	Raw_Reference	"The map in Figure 1 shows the neighborhood boundaries; these population and housing data are from the census tract boundaries, which are slightly narrower, with Mississippi and Albina Avenues on the west, and Northeast 15th Avenue on the east. Only a tiny portion of Vernon is in the study area, and, therefore, it is not mentioned in the article."		d947d29ae335f442356929224a484501d0f571f5	https://pdxscholar.library.pdx.edu/cgi/viewcontent.cgi?article=1289&context=usp_fac	"21,93.75,672.32,200.24,8.75;21,72.00,684.32,221.99,8.75;21,72.00,696.32,222.00,8.75;21,72.00,708.32,221.99,8.75;21,318.00,72.32,221.99,8.75;21,318.00,84.32,221.99,8.75;21,318.00,96.32,98.13,8.75"
doc0013	cite0133	Raw_Reference	"Strepsodus, W. J. Barkas, Monthly Rev. Dental Surgery, vol. iv. pp. 481, 529, figs. Ixxxvi.-lxxxviii."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"401,41.08,484.59,242.67,8.69;401,45.36,494.21,123.01,8.69"
doc0011	cite0119	Raw_Reference	"iii Louisiana Department of Health, ""Reports of Missing and Deceased, April 26, 2006,""April 26, 2006. http://www.dhh.louisiana.gov/offices/page.asp?ID=192&Detail=5248 (accessed April 26, 2006)."		42e1569a9d8994b395ea90240de69a348c73d866	https://escholarship.org/content/qt5jc0909m/qt5jc0909m.pdf?t=krnnss	"51,73.67,162.78,5.84,6.14;51,81.00,165.45,366.01,7.89;51,81.00,176.45,348.39,7.89"
doc0020	cite0027	FootNote	"This was recently the subject of a conference entitled 'Nostos: War, the Odyssey, and Narratives of Return', held in Columbia, South Carolina, 24-7 March 2011, and featuring, among other plenary speakers, Jonathan Shay."		cf4810986a3bfee4ea67c08c3e91ec5b1c84b273	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5D3B98FF4EC4D3373DE1C9267F90110C/S0017383511000052a.pdf/div-class-title-caesar-in-vietnam-did-roman-soldiers-suffer-from-post-traumatic-stress-disorder-a-href-fn01-ref-type-fn-a-div.pdf	"51,73.67,162.78,5.84,6.14;51,81.00,165.45,366.01,7.89;51,81.00,176.45,348.39,7.89"
doc0037	cite0476	Raw_Reference	G. Rankln-Taylor* (Glasgow* 1952)* p. 12.		2dad2a52dd10a6d7e9c171fe5f5c0d737b96e1f9	http://theses.gla.ac.uk/73782/1/10662308.pdf	"162,89.60,271.77,119.05,8.84;162,109.20,295.57,136.45,8.84"
doc0006	cite0203	Raw_Reference	"Lawrence to Herbert Baker, quoted in John Mack, A Prince of Our Dis- order: The Life of T. E. Lawrence (Boston: Little, Brown, 1976), 320; Lawrence to Liddell Hart, 1933, in The Letters of T. E. Lawrence, ed. David Garnett (London: Jonathan Cape, 1938), 323. See also C. S. Jarvis, Arab Command: The Biography of Lieutenant-Colonel F. G. Peake Pasha (London: Hutchinson, 1946), 83. 108. See, for instance, memorandum on the scheme for the employment of the forces of the crown in Mesopotamia, n.d., AIR 20/526, TNA; CAS, Scheme for the Control of Mesopotamia by the Royal Air Force, 12 March[?] 1921, AIR 5/476, TNA;"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"66,95.10,169.00,285.93,9.00;66,71.99,181.00,308.99,9.00;66,71.99,193.00,309.10,9.00;66,71.99,205.00,309.01,9.00;66,71.99,217.00,284.72,9.00;66,83.99,229.00,296.70,9.00;66,71.99,241.00,308.98,9.00;66,71.99,253.00,308.95,9.00;66,71.99,265.00,47.53,9.00"
doc0019	cite0026	Raw_Reference	"Cirtautas, Arista Maria, and Frank Schimmelpfennig (2010): Europeanisation Before and After Accession: Con- ditionality, Legacies and Compliance. Europe-Asia Studies 62)3:421-441"		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"43,56.64,208.41,453.55,10.48;43,77.88,222.33,293.34,10.48"
doc0026	cite0623	Raw_Reference	"Files Suit in U.S. Court, Sought to Buy in W. Philly, Philadelphia Tribune, 22 May 1943, p. 1;"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	
doc0010	cite0094	Raw_Reference	"King, D. (1995) Separate and Unequal: Black Americans and the US Federal Government. Oxford: Oxford University Press."		3c618b549a3147fee04037f06fc66f42bff63880	https://ageconsearch.umn.edu/record/30566/files/dp020068.pdf	"29,89.88,724.20,415.72,10.91;29,125.88,737.46,222.02,10.91"
doc0006	cite0132	Raw_Reference	"Jordan-Yarmuk watershed could only be achieved by cooperation among the states concerned."" Ibid. 20. United Nations Economic Survey Mission, Final Report (New York: United Nations Publications, Document Number A/AC25/6/28, December 1949), 3."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"255,51.00,85.00,308.96,9.00;255,51.00,97.00,94.11,9.00;255,63.00,109.00,297.05,9.00;255,51.00,121.00,309.00,9.00;255,51.01,133.00,31.97,9.00"
doc0049	cite0490	Raw_Reference	"L (1996) nu Union of [)nneuP' wilh bus. Agricu1ru~and Polilia in Mothm Syria. Unpublished Ph.D thesis, Centre for Middle Eastern and Islamic Srudies. University of Durham."		85f4821233b2ab923d57b7a02d67725e940f58db	http://dro.dur.ac.uk/5787/1/5787.pdf	"24,372.90,226.39,200.36,12.76;24,318.44,240.64,255.69,10.44;24,319.35,252.73,254.84,9.54;24,319.21,264.81,143.86,9.54"
doc0023	cite0578	Raw_Reference	"Robinson , Edward S. Association Theory To-Day : An Essay in Systematic Psy chology. New York: Century , 1932."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"547,46.45,170.44,337.80,12.78;547,57.48,180.91,142.05,12.78"
doc0075	cite0420	Raw_Reference	"Witthoft, J. 1967 Glazed Polish on Flint Tools. American An- tiquity 32:383-388."		074a28386d154499b1a73eaf85c985147f7340cd	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/9896FBFD74E08C81EC26D3CE57986C9B/S1045663500011330a.pdf/div-class-title-microwear-analysis-in-the-southeast-maya-lowlands-two-case-studies-at-copan-honduras-div.pdf	"16,256.77,242.06,40.71,8.10;16,265.65,251.90,186.44,8.10;16,272.85,260.78,69.03,8.10"
doc0090	cite0560	Raw_Reference	"Dqghuvrq/ W1Z1 dqg .1 Kvldr +4<;4,= Hvwlpdwlrq ri G|qdplf Prghov zlwk Huuru .rpsrqhqwv/ Mrxuqdo ri wkh Dphulfdq Vwdwlvwlfdo Dvvrfldwlrq/ :9/ 8<;09391"		97044e7ddd8f91d17d86a3ac6d7443cf0d1be157	https://www.cemfi.es/ftp/wp/0016.pdf	"77,92.28,150.84,440.78,12.00;77,115.68,172.44,387.35,12.00"
doc0012	cite0624	Raw_Reference	"Eloy, J., 'Rｾｽｩlations de Voyages de Charles-Ghislain Wilmet. Chirurgien major ｾ la Cie Maritime des Indes Neｾｽｪrlandaises', Annuaire d'Histoires Rｾｽｩgionales et Locales 'Le Vieux Chｾｽ｢telet', (1984), 115-134, p. 122. Charles Ghislain Wilmet wrote several letters about his voyages as ship's surgeon to his family in Belgium. His letters were brought back to the Republic to be posted there by returning 'friends'. Born in the village Gembloux near Namur on 28 October, 1757, Wilmet travelled to Rotterdam at the beginning of 1779 to lodge with a 'friend' Master-Surgeon Van Putten who had his shop and home in the Breestraat. Wilmet wrote to his aunt and uncle on 11 March 1779 that he had been to the Chamber of Rotterdam to present his letters and certificates. The authorities were quite interested in him as a prospective employee and they told him that he would be tested on his surgical knowledge in order to determine his rank (first surgeon, first surgeon's mate or third surgeon). Passing his exam with honours, he subsequently sailed (probably) on the Willem Frederik (a vessel with a crew of more than 300 men) as first a ship's surgeon. In 1782, he was employed by the merchant fleet; in 1784, on the whaling fleet and at the Admirality of Rotterdam, and in 1785 and in 1790 again, by the Company's. Clearly, he must have, at least, enjoyed his work as a ship's surgeon. Though Wilmet did not write much about his work, he does describe small parcels to be delivered to friends. Charles Ghislain Wilmet continued working as a first ship's surgeon until his demise in Asia in 1791."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	
